model,split,region,variable,metric_space,num_seeds,MAE_mean_across_seeds,MAE_std_across_seeds,MAE_ci95_across_seeds,MAE_n_seeds,RMSE_mean_across_seeds,RMSE_std_across_seeds,RMSE_ci95_across_seeds,RMSE_n_seeds,R2_mean_across_seeds,R2_std_across_seeds,R2_ci95_across_seeds,R2_n_seeds
no_attention,train,global,U,zscore,3,0.17154491255536028,0.009499388444919828,0.010749569972590115,3,0.2547567471931925,0.013829759660155505,0.01564984630673247,3,0.9295202309991984,0.007524868771643527,0.008515190621412998,3
no_attention,train,global,V,physical,3,0.6930456488325282,0.024708428805480274,0.02796021932330961,3,1.2022682221448397,0.03020064389467593,0.03417524576929071,3,0.9732131881595065,0.001232085500136306,0.0013942359945299289,3
no_attention,train,global,V,zscore,3,0.08133992041271684,0.0028999267664074364,0.0032815760584624476,3,0.14110528293868746,0.0035445255154047902,0.004011008210518167,3,0.9732131872645756,0.0012320855369862974,0.0013942360362296197,3
no_attention,train,interior,Cp,physical,3,0.05707907568360407,0.0012137037065062172,0.00137343503686891,3,0.0884584462180555,0.0018288804818274496,0.002069573091457512,3,0.9738369418134227,0.0009819219437211667,0.0011111492811200078,3
no_attention,train,interior,Cp,zscore,3,0.07991300834258903,0.0016992341045028883,0.0019228644045958332,3,0.1238453923119112,0.002560506232605156,0.002897485566806351,3,0.9738369420265697,0.0009819218104728724,0.001111149130335368,3
no_attention,train,interior,U,physical,3,2.203235371198554,0.12092036819789331,0.13683427797394224,3,3.2367954728563935,0.17561499917119922,0.19872707940864645,3,0.9232945597417349,0.008196318654997979,0.00927500769238099,3
no_attention,train,interior,U,zscore,3,0.17573598732779283,0.009644934108787216,0.010914270395888024,3,0.25817552402314853,0.01400752521577158,0.015851006969852137,3,0.9232945586238218,0.008196318711285384,0.009275007756076183,3
no_attention,train,interior,V,physical,3,0.7088744561763729,0.025382982402112068,0.028723548576482075,3,1.218213764710702,0.03060264823135572,0.03463015650080575,3,0.9731595540467234,0.0012344428764218273,0.0013969036169226615,3
no_attention,train,interior,V,zscore,3,0.08319768249228915,0.002979096302090429,0.0033711648218293067,3,0.14297674570479624,0.003591707184406111,0.004064399295143675,3,0.9731595532107548,0.0012344429538685543,0.0013969037045618836,3
no_attention,val,airfoil,Cp,physical,3,0.0825769046669698,0.001784665557889098,0.00201953919491102,3,0.15142133157789658,0.0016181031586004404,0.001831056096621314,3,0.9600081070303971,0.0010078395967684063,0.0011404778664886386,3
no_attention,val,airfoil,Cp,zscore,3,0.11561099688982401,0.00249860379142783,0.0028274363602949913,3,0.2119959709508001,0.0022654094514010185,0.002563552122918557,3,0.9600081070956454,0.0010078396057963215,0.0011404778767046863,3
no_attention,val,airfoil,U,physical,3,0.1991555502436396,0.0684261391833402,0.07743146575913219,3,0.23545687474969798,0.07624211030863128,0.08627606970413587,3,nan,nan,nan,0
no_attention,val,airfoil,U,zscore,3,0.015885197366661,0.005457855754577993,0.006176145198643355,3,0.018780687578158057,0.006081278349057608,0.006881614276017088,3,-6798315011.302418,4236462349.190987,4794008448.325576,3
no_attention,val,airfoil,V,physical,3,0.07473234495269775,0.004103597790046154,0.004643658045909037,3,0.1030401686026204,0.005764409774636422,0.00652304372880707,3,nan,nan,nan,0
no_attention,val,airfoil,V,zscore,3,0.008771028369568855,0.0004816233436946403,0.0005450081195750121,3,0.012093401054302469,0.0006765442990177129,0.0007655819449869031,3,nan,nan,nan,0
no_attention,val,farfield,Cp,physical,3,0.00997707439101986,0.0006097916925407684,0.0006900442597624999,3,0.013023538790170236,0.0010507654559845942,0.001189053048981016,3,-2.4280366537962146,0.9771018006676664,1.1056947757766447,3
no_attention,val,farfield,Cp,zscore,3,0.013968306701827556,0.0008537329971028804,0.0009660898323590913,3,0.018233479521367498,0.0014711140616192572,0.001664722274989663,3,-2.4280362426193407,0.9771016571612853,1.1056946133838872,3
no_attention,val,farfield,U,physical,3,0.2577403707073877,0.036244467472692825,0.041014475981907925,3,0.3061807165530913,0.03813201853164621,0.04315044108141989,3,-7.549555973371848,3.6098896258239783,4.08497466454005,3
no_attention,val,farfield,U,zscore,3,0.0205580899719152,0.002890956791578689,0.0032714255763937245,3,0.024421821548653546,0.0030415118385233248,0.0034417946502811555,3,-7.549576557621429,3.609895564075679,4.084981384304437,3
no_attention,val,farfield,V,physical,3,0.1818784404025283,0.024264949740696724,0.02745837551874143,3,0.22828043136372855,0.02846371603016084,0.03220972685981484,3,-3.824599301182603,0.8407583239696357,0.951407607547884,3
no_attention,val,farfield,V,zscore,3,0.021346322977199003,0.0028478771407774808,0.0032226763623398463,3,0.026792333898503513,0.003340669084087636,0.003780322942144056,3,-3.8245672897663483,0.8407499584322827,0.9513981410512085,3
no_attention,val,global,Cp,physical,3,0.06066337414393994,0.0013023241692878857,0.0014737185310326126,3,0.09425542500359989,0.0017151962065971593,0.0019409272235201142,3,0.9731552130754831,0.0009093937668846094,0.0010290759227759862,3
no_attention,val,global,Cp,zscore,3,0.08493117077739847,0.0018233062797483248,0.0020632652879985476,3,0.13196139613657917,0.002401343778697492,0.0027173762950137475,3,0.9731552136493115,0.0009093937585159395,0.0010290759133059447,3
no_attention,val,global,U,physical,3,2.2251852530403706,0.11872032332406057,0.13434469283367453,3,3.3070795768740946,0.17432962664209756,0.19727254346430229,3,0.9249467149303835,0.007595589208046649,0.008595218328882317,3
no_attention,val,global,U,zscore,3,0.17748676972560787,0.009469452846700414,0.010715694654237067,3,0.26378157427357285,0.013904999890486673,0.015734988642514228,3,0.9249467136481346,0.0075955892001741375,0.008595218319973731,3
no_attention,val,global,V,physical,3,0.7555255357197636,0.026146378096313188,0.029587412127190703,3,1.2894643819016598,0.03291104360882248,0.03724235177825574,3,0.9705689187141591,0.001384456020958735,0.0015666594705081788,3
no_attention,val,global,V,zscore,3,0.0886729280221699,0.0030686930795657216,0.003472553120073318,3,0.15133913779266125,0.0038626341794277524,0.004370982051216378,3,0.9705689179929896,0.0013844561529918068,0.0015666596199176645,3
no_attention,val,interior,Cp,physical,3,0.06076826786389767,0.0013034816931236188,0.0014750283925609943,3,0.09310724704724338,0.0017496638392640726,0.001979931021637314,3,0.9734687813665858,0.0009135645863126908,0.0010337956492662928,3
no_attention,val,interior,Cp,zscore,3,0.08507802623814793,0.0018249268206818792,0.00206509910269722,3,0.13035390099450464,0.0024496000301233237,0.002771983384125288,3,0.9734687815758484,0.0009135645416846874,0.0010337955987649527,3
no_attention,val,interior,U,physical,3,2.2797781582998775,0.12053193484578421,0.13639472425715352,3,3.3515006078975667,0.17657422112411048,0.19981254123198922,3,0.9184793789810488,0.008258735212155003,0.009345638675890923,3
no_attention,val,interior,U,zscore,3,0.18184124687000977,0.00961395141287765,0.010879210174953753,3,0.26732471496532334,0.014084035814010253,0.015937586862250493,3,0.9184793777868684,0.008258735474449034,0.00934563897270456,3
no_attention,val,interior,V,physical,3,0.7730239462122827,0.02684432064901132,0.030377208475721857,3,1.3066072058736833,0.03334801153286748,0.037736827533461983,3,0.9705145572232844,0.001387064077517138,0.0015696107643340482,3
no_attention,val,interior,V,zscore,3,0.09072664461419837,0.003150607603022615,0.0035652481295233374,3,0.15335112093424777,0.003913919249718597,0.004429016571526521,3,0.9705145564204045,0.00138706412035915,0.0015696108128143485,3
no_residual,test,airfoil,Cp,physical,3,0.15428323006878297,0.005634932706291163,0.0063765266330915536,3,0.3554811353019128,0.003741113901525109,0.004233468911504563,3,0.8004016893377708,0.01399944600504731,0.015841864482258602,3
no_residual,test,airfoil,Cp,zscore,3,0.2160027461669718,0.007889135196314992,0.008927396885360992,3,0.49768793024122715,0.005237709474180482,0.0059270262307161035,3,0.8004016925916225,0.01399944683926362,0.015841865426263226,3
no_residual,test,airfoil,U,physical,3,0.3858994853372375,0.02148236368292061,0.024309582972120762,3,2.5826784973343213,0.024025589104741125,0.027187513460640793,3,nan,nan,nan,0
no_residual,test,airfoil,U,zscore,3,0.030780384165700527,0.0017134901875325128,0.0019389966812103302,3,0.20600139185165367,0.0019163430397743995,0.002168546292951894,3,-747668938822.2347,15556137370.349413,17603426592.71118,3
no_residual,test,airfoil,V,physical,3,0.13846386992372572,0.021119652591274133,0.02389913673317646,3,0.3534757775564989,0.02294635227176324,0.025966242015604078,3,nan,nan,nan,0
no_residual,test,airfoil,V,zscore,3,0.01625093548791483,0.00247872698647349,0.002804943638060596,3,0.0414859993228068,0.0026931195633394444,0.0030475516775135963,3,nan,nan,nan,0
no_residual,test,farfield,Cp,physical,3,0.015538477009007087,0.0007157641684597133,0.0008099634052595481,3,0.021655067485213897,0.0019884545062791234,0.0022501480991642896,3,-4.354762842133326,0.7952287031759295,0.8998859914580423,3
no_residual,test,farfield,Cp,zscore,3,0.021754494751803577,0.0010020988128447916,0.0011339815579270679,3,0.030317967877878497,0.0027839162621845306,0.0031502978146122867,3,-4.3547617888622385,0.7952285425883537,0.8998858097360932,3
no_residual,test,farfield,U,physical,3,0.3931469754315913,0.02243481242777068,0.02538738018900864,3,0.6136621948952475,0.018099799830320434,0.020481851636455137,3,-22.690471631117873,1.0630950606754814,1.2030053101320957,3
no_residual,test,farfield,U,zscore,3,0.031358470168197525,0.00178946345914198,0.002024968531287617,3,0.048947354941628864,0.0014436908567153682,0.0016336899973123898,3,-22.69048644273344,1.063101568445222,1.2030126743668141,3
no_residual,test,farfield,V,physical,3,0.6213648719713092,0.0815140704400942,0.09224185420220779,3,0.8050799096313616,0.07898694411397117,0.08938214155546767,3,-20.609409778349207,2.9198366914545204,3.304106259609987,3
no_residual,test,farfield,V,zscore,3,0.07292703377315775,0.009566970499809965,0.010826046267053205,3,0.09448891505210971,0.009270373045798825,0.010490414652021197,3,-20.60943959214683,2.9198381425968694,3.3041079017321415,3
no_residual,test,global,Cp,physical,3,0.10420923059961447,0.0008560768644040422,0.0009687421678969417,3,0.19050398368854074,0.006700208163950698,0.007581999294683589,3,0.9164498919325647,0.005407798403507888,0.0061194999734174756,3
no_residual,test,global,Cp,zscore,3,0.14589712715242056,0.0011985407877528015,0.0013562765790298991,3,0.2667132622717569,0.009380561600655594,0.010615104739965213,3,0.9164498924794401,0.005407798755569801,0.006119500371813033,3
no_residual,test,global,U,physical,3,2.6629458429912725,0.0902407554728105,0.10211702794964059,3,4.0950760508577035,0.17791897793804787,0.20133427682069105,3,0.908154409980973,0.009976340319494056,0.011289291827214932,3
no_residual,test,global,U,zscore,3,0.21240373114123942,0.007197845442634174,0.008145128887624717,3,0.3266342925528685,0.014191297509317458,0.01605896489682282,3,0.9081544098563606,0.009976340644668048,0.011289292195183947,3
no_residual,test,global,V,physical,3,1.0589700920507312,0.05866808422994347,0.0663891870770751,3,2.0414409870902697,0.19001543431561116,0.21502270581851143,3,0.9398144507229459,0.009991302078319332,0.011306222651166166,3
no_residual,test,global,V,zscore,3,0.12428696871890375,0.006885632767678006,0.0077918269866412175,3,0.23959554143560427,0.02230133215528419,0.025236333041355544,3,0.9398144498274096,0.009991302236067034,0.011306222829674495,3
no_residual,test,interior,Cp,physical,3,0.10418761176212381,0.0008424010068307673,0.0009532664781963364,3,0.18654317015316338,0.0067949754636558,0.0076892385896340145,3,0.91926140854196,0.005236267807513473,0.005925394831305075,3
no_residual,test,interior,Cp,zscore,3,0.1458668586642792,0.0011793945984793059,0.0013346106262691231,3,0.2611679631285369,0.009513240844173985,0.010765245438009203,3,0.9192614076667236,0.005236268752470405,0.005925395900624508,3
no_residual,test,interior,U,physical,3,2.7247301866610845,0.09289755885285624,0.10512348399708107,3,4.13374064018329,0.18051029469400176,0.204266627776838,3,0.9038669312461,0.010169200782600649,0.011507533986184561,3
no_residual,test,interior,U,zscore,3,0.21733181613186994,0.0074097586337695176,0.008384931238000489,3,0.3297182813907663,0.014397987945879383,0.0162928571440312,3,0.9038669318398678,0.01016920139110255,0.011507534674769287,3
no_residual,test,interior,V,physical,3,1.0793215386569501,0.06109127971909792,0.06913129091028143,3,2.0665011381109557,0.19327629218140946,0.21871271386506264,3,0.939558909015649,0.01008039156401383,0.011407036894719627,3
no_residual,test,interior,V,zscore,3,0.12667553375164667,0.007170032359382478,0.00811365542106409,3,0.24253674919406573,0.022684044195883407,0.0256694124846932,3,0.9395589079791741,0.010080390957813141,0.01140703620873897,3
no_residual,train,airfoil,Cp,physical,3,0.08816972987701178,0.001402361587907271,0.0015869215269477298,3,0.20452794667540797,0.001022850287654271,0.0011574640622790437,3,0.9246174372663954,0.0012712362880140935,0.0014385392816535726,3
no_residual,train,airfoil,Cp,zscore,3,0.1234411778494528,0.0019633625078072092,0.0022217538299026496,3,0.28634737421857526,0.0014320308719782578,0.0016204954824720233,3,0.9246174375418702,0.0012712360623946333,0.001438539026341119,3
no_residual,train,airfoil,U,physical,3,0.3059965545016814,0.014410141838025397,0.01630661056771952,3,2.5532636134943894,0.0005969247046618869,0.0006754838922880574,3,nan,nan,nan,0
no_residual,train,airfoil,U,zscore,3,0.024407113346670683,0.001149392010832433,0.0013006595022426804,3,0.2036551816919978,4.761857124553808e-05,5.38854860569921e-05,3,-729644058553.2396,340805474.0574351,385657699.089182,3
no_residual,train,airfoil,V,physical,3,0.08805506464934389,0.0028042755382621607,0.0031733365043191807,3,0.30676990134313425,0.0009475252504414408,0.0010722257584764136,3,nan,nan,nan,0
no_residual,train,airfoil,V,zscore,3,0.0103346608221523,0.0003291256085327752,0.00037244068701985044,3,0.03600432265574202,0.0001112079072466954,0.00012584359376239325,3,nan,nan,nan,0
no_residual,train,farfield,Cp,physical,3,0.011267126063755349,0.0011941588837000544,0.0013513179878004425,3,0.016164996027788214,0.0013300202695708987,0.0015050596189022573,3,-2.42913103013856,0.7124656358702864,0.8062307642498129,3
no_residual,train,farfield,Cp,zscore,3,0.015774431097444284,0.001671870624683394,0.001891899712213923,3,0.022631646493785258,0.0018620822286004885,0.0021071444048339923,3,-2.429130989792818,0.7124656428408236,0.8062307721377181,3
no_residual,train,farfield,U,physical,3,0.27047246784319956,0.016472498728301754,0.01864038708702114,3,0.5145560878146275,0.009774817469516845,0.011061247254717814,3,-18.254819952572728,0.7703090391006645,0.8716867369245824,3
no_residual,train,farfield,U,zscore,3,0.021573611732954964,0.0013138880735571277,0.0014868043205883631,3,0.041042375893357075,0.0007796628511403603,0.0008822715716867549,3,-18.254830324027868,0.7703122179620528,0.8716903341448798,3
no_residual,train,farfield,V,physical,3,0.23943659439038623,0.013640632119750702,0.015435828347459258,3,0.36624111239550383,0.011432546381180051,0.012937144112166482,3,-8.512653645814888,0.7965906263343822,0.9014271525942528,3
no_residual,train,farfield,V,zscore,3,0.02810168767050067,0.0016009449517192477,0.0018116397577124452,3,0.04298421247288451,0.0013417908675143672,0.0015183793043689788,3,-8.512673237123247,0.7965921771440632,0.9014289075006109,3
no_residual,train,global,Cp,physical,3,0.05919100251345538,0.00013769266958976622,0.00015581392371205585,3,0.10218551657368202,0.00020620103992395446,0.00023333844277826073,3,0.9692566752519244,0.0003473686077789354,0.00039308458405002,3
no_residual,train,global,Cp,zscore,3,0.08286979114443195,0.00019277528444331142,0.00021814577023824696,3,0.1430638450493338,0.00028868951328677356,0.0003266829376883479,3,0.9692566753708715,0.00034736864079218063,0.0003930846214080238,3
no_residual,train,global,U,physical,3,1.970432015846069,0.015712268292724606,0.017780105363632982,3,2.9663983581822517,0.015179431962323516,0.01717714429400246,3,0.940372542102053,0.000569474769866373,0.0006444213668909392,3
no_residual,train,global,U,zscore,3,0.15716696131712768,0.0012532522692280052,0.0014181884486025443,3,0.23660791981380314,0.001210751579629493,0.0013700943908248708,3,0.9403725424374959,0.0005694744694424983,0.0006444210269293216,3
no_residual,train,global,V,physical,3,0.7096309999882623,0.0065976637348904785,0.007465959349388833,3,1.3793174904153516,0.007320899236883242,0.008284377364444345,3,0.9672497543209619,0.00027522746741723503,0.00031144919870737043,3
no_residual,train,global,V,zscore,3,0.08328647460992528,0.0007743406263782808,0.0008762489074045692,3,0.16188482675396731,0.000859224293275856,0.0009723038189534796,3,0.9672497538095334,0.0002752275890020903,0.0003114493362935863,3
no_residual,train,interior,Cp,physical,3,0.05914523666183375,0.00014119205737592609,0.00015977385377351891,3,0.09956742253732725,0.0002193411230061062,0.00024820784656738327,3,0.9703589285537889,0.00032505357965305657,0.0003678327525589376,3
no_residual,train,interior,Cp,zscore,3,0.08280571714154399,0.00019767456865422858,0.0002236898322319456,3,0.13939840789217947,0.00030708617555537095,0.0003475007207977599,3,0.9703589286393396,0.000325053647105817,0.00036783282888892165,3
no_residual,train,interior,U,physical,3,2.0160673790085823,0.01633455558934439,0.018484289730537742,3,2.986502630253732,0.01550109265982197,0.017541137638967832,3,0.9360958681623144,0.0006224494583569341,0.0007043678701850528,3
no_residual,train,interior,U,zscore,3,0.1608069608788618,0.001302887697608425,0.0014743562233586287,3,0.23821149052812704,0.0012364084143801728,0.001399127832506594,3,0.9360958685096619,0.000622449184726174,0.0007043675605426985,3
no_residual,train,interior,V,physical,3,0.7250831424104772,0.006704740370596293,0.00758712796930823,3,1.3968255601709159,0.007412084366318173,0.008387563052134027,3,0.967226157792362,0.00027477165209081504,0.0003109333951086081,3
no_residual,train,interior,V,zscore,3,0.08510002898095574,0.0007869078268247472,0.0008904700334635948,3,0.16393967700421022,0.000869926338262927,0.000984414322919643,3,0.9672261573619734,0.00027477178985203956,0.00031093355100010904,3
no_residual,val,airfoil,Cp,physical,3,0.09354082350769351,0.0016516820031013703,0.0018690541362482234,3,0.2105274760172794,0.0014275574748074948,0.0016154333570329883,3,0.9223720152358353,0.0011277226574960132,0.0012761383205580643,3
no_residual,val,airfoil,Cp,zscore,3,0.13096092551533745,0.002312421384656362,0.0026167511334659476,3,0.2947469568719688,0.0019986377164123627,0.0022616714862231046,3,0.9223720153490859,0.0011277224201581822,0.0012761380519850252,3
no_residual,val,airfoil,U,physical,3,0.30954716203624894,0.014190877321602385,0.016058489409661623,3,2.5535015086678063,0.0004958692314965444,0.0005611288592032702,3,nan,nan,nan,0
no_residual,val,airfoil,U,zscore,3,0.02469031909916695,0.00113190317218224,0.0012808690182657748,3,0.20367415734960384,3.955773081698152e-05,4.476378641000147e-05,3,-729780206313.0553,282879039.79810256,320107767.96005327,3
no_residual,val,airfoil,V,physical,3,0.08861261672156225,0.0015492299969158622,0.0017531187772817916,3,0.3071562210891343,0.0008504331812460903,0.0009623557391956314,3,nan,nan,nan,0
no_residual,val,airfoil,V,zscore,3,0.01040009841418419,0.0001818263162643177,0.00020575584637628523,3,0.03604966343817285,9.981266256872403e-05,0.00011294866050106876,3,nan,nan,nan,0
no_residual,val,farfield,Cp,physical,3,0.011333832433878624,0.0012325567261133943,0.001394769236921582,3,0.016233434261657093,0.0013782720503449184,0.0015596616489950252,3,-3.5866463821380865,1.149035113631291,1.300255635040182,3
no_residual,val,farfield,Cp,zscore,3,0.01586782266143201,0.0017256291582570418,0.001952733219720694,3,0.022727462733079695,0.0019296366257455775,0.0021835894016122457,3,-3.5866457745950684,1.1490349206103248,1.3002554166163964,3
no_residual,val,farfield,U,physical,3,0.2709407936365669,0.015839510133385075,0.01792409306110969,3,0.5152646520963082,0.009139298052229565,0.010342089333691566,3,-21.970276561901727,0.7525588390771206,0.8516004947115274,3
no_residual,val,farfield,U,zscore,3,0.02161096676073297,0.0012633991698248242,0.0014296707475529317,3,0.04109889292447058,0.0007289717991782681,0.0008249092463949491,3,-21.97028857656906,0.752564069404112,0.8516064133836925,3
no_residual,val,farfield,V,physical,3,0.24094343437475052,0.013441900697286293,0.015210942572556979,3,0.36781718397036967,0.011173307849502032,0.01264378809751117,3,-17.364300137459313,1.2855908697797493,1.4547830200807244,3
no_residual,val,farfield,V,zscore,3,0.028278539316979837,0.0015776205423802874,0.001785245703851791,3,0.043169189551868305,0.0013113650235832962,0.0014839492207684851,3,-17.36416581722438,1.2855822748762713,1.4547732940318443,3
no_residual,val,global,Cp,physical,3,0.0642782037590867,0.000468265480289129,0.0005298922741503906,3,0.10868090362657044,0.00043078525434907163,0.00048747940582026154,3,0.96728519156512,0.00035626389314354377,0.0004031505470335794,3
no_residual,val,global,Cp,zscore,3,0.08999207806430691,0.0006555908037875868,0.0007418708330082125,3,0.1521576487230456,0.0006031167714568707,0.0006824908754926685,3,0.9672851919134939,0.000356264031041508,0.00040315070307981584,3
no_residual,val,global,U,physical,3,2.0399505014849457,0.01228431765724051,0.013901014048188616,3,3.058559383904273,0.012236610172226228,0.01384702794673052,3,0.9368655561825046,0.0004828922912249129,0.0005464440688834653,3
no_residual,val,global,U,zscore,3,0.16271194324784777,0.0009798304902322392,0.0011087825786997411,3,0.24395893161655754,0.0009760247479766854,0.0011044759759209488,3,0.9368655563014682,0.00048289217885780087,0.0005464439417281078,3
no_residual,val,global,V,physical,3,0.7670797682971969,0.007113945374877775,0.008050187023284514,3,1.4658159596107536,0.00779132319728696,0.008816712188782124,3,0.9646151575709258,0.0002905454547058595,0.00032878313311305045,3
no_residual,val,global,V,zscore,3,0.09002900042866162,0.0008349345342905978,0.0009448173691316474,3,0.17203679649703163,0.000914436014696178,0.001034781763313393,3,0.9646151571905245,0.00029054563267609686,0.0003287833345053327,3
no_residual,val,interior,Cp,physical,3,0.06427601921989146,0.0004828555116593849,0.0005464024488870311,3,0.10614700484450836,0.00044190841280019607,0.0005000664445312128,3,0.968399867276617,0.0003390871246729387,0.0003837132037089684,3
no_residual,val,interior,Cp,zscore,3,0.08998901969649213,0.0006760169612857402,0.0007649852061671469,3,0.1486100882408883,0.0006186892478000632,0.0007001127913737035,3,0.9683998674343991,0.0003390870622145837,0.00038371313303068623,3
no_residual,val,interior,U,physical,3,2.087434084036806,0.012781429685779201,0.014463549264637277,3,3.0804176401559533,0.01247324315689016,0.014114803376824456,3,0.9323964657306355,0.0005236075356051197,0.0005925177051974115,3
no_residual,val,interior,U,zscore,3,0.16649936175634783,0.0010194812917793175,0.0011536516845554495,3,0.2457024048092545,0.0009948993319602046,0.0011258345783626538,3,0.9323964660507803,0.0005236072679894114,0.0005925174023617292,3
no_residual,val,interior,V,physical,3,0.7840780777266638,0.007237966521945543,0.008190530162868288,3,1.4845515819153974,0.007888341127301173,0.00892649831168158,3,0.9645884813151958,0.00029027861409047106,0.00032848117453084495,3
no_residual,val,interior,V,zscore,3,0.0920240219383569,0.0008494902208014462,0.0009612886790011924,3,0.17423571979610064,0.0009258226498987197,0.0010476669540361219,3,0.964588480869895,0.0002902787400302176,0.0003284813170450842,3
no_weighted_loss,test,airfoil,Cp,physical,3,0.1517733337745691,0.0033525467341968,0.0037937637685402734,3,0.29120563017204404,0.004270166167060273,0.004832147908631896,3,0.8251173228809104,0.02246993245992208,0.0254271222466411,3
no_weighted_loss,test,airfoil,Cp,zscore,3,0.21248878871556368,0.0046936993580867755,0.0053114208322576845,3,0.4076996261253953,0.0059784057319392766,0.006765202950973488,3,0.825117330672307,0.022469930185626874,0.025427119673033797,3
no_weighted_loss,test,airfoil,U,physical,3,0.44502330003306273,0.016988959304278427,0.019224817246050425,3,0.6482350767900547,0.02333915974539259,0.026410745516857695,3,nan,nan,nan,0
no_weighted_loss,test,airfoil,U,zscore,3,0.03549626239109784,0.0013550862347182085,0.0015334244286838395,3,0.051704980456270276,0.0018615950923778625,0.0021065931583046323,3,-67407248769.84443,8165539999.012919,9240178364.35718,3
no_weighted_loss,test,airfoil,V,physical,3,0.2075577491428703,0.03114247018423768,0.03524102254643506,3,0.39001281644838554,0.08229739178451533,0.09312826574877228,3,nan,nan,nan,0
no_weighted_loss,test,airfoil,V,zscore,3,0.02436020117602311,0.0036550641023696873,0.004136094397080615,3,0.045774201781023295,0.009658907100408664,0.010930082324417119,3,nan,nan,nan,0
no_weighted_loss,test,farfield,Cp,physical,3,0.013320793326905306,0.0016139409207012697,0.0018263460810451397,3,0.019324861987843178,0.002952006914509549,0.0033405102940137804,3,-1.7046758098409118,0.587217107365775,0.6644987118203519,3
no_weighted_loss,test,farfield,Cp,zscore,3,0.01864964800188318,0.002259582328964546,0.0025569581131322525,3,0.02705558637389913,0.0041329284226273135,0.004676848781196856,3,-1.7046755773644087,0.587217096712989,0.6644986997655897,3
no_weighted_loss,test,farfield,U,physical,3,0.3484870629074673,0.01662858989347301,0.018817020868431445,3,0.40127561461801325,0.011415922439947192,0.012918332351752746,3,-4.7515884350982,0.809339328408469,0.9158536670798658,3
no_weighted_loss,test,farfield,U,zscore,3,0.027796288278962796,0.001326347775647158,0.0015009038008055382,3,0.032006845173115535,0.000910570332410199,0.001030407332004906,3,-4.7516003186698725,0.8093433433841756,0.9158582104525835,3
no_weighted_loss,test,farfield,V,physical,3,0.39772984289253754,0.04694987959909256,0.05312879022491496,3,0.4662550677545369,0.05760656168867241,0.06518796124016585,3,-6.523687924883963,1.8645325938689894,2.1099172541668607,3
no_weighted_loss,test,farfield,V,zscore,3,0.04667990899373157,0.0055103147357078545,0.006235508124121763,3,0.05472243308710555,0.00676104587043221,0.007650843640462991,3,-6.523697498814243,1.8645358050628371,2.10992088797478,3
no_weighted_loss,test,global,Cp,physical,3,0.10167667645728216,0.006183215747543104,0.006996967301551027,3,0.18671669692266732,0.016942575999871857,0.01917232959601175,3,0.9098842024449114,0.007146215081579648,0.008086703634032468,3
no_weighted_loss,test,global,Cp,zscore,3,0.14235144852039716,0.008656751596990067,0.00979603661506668,3,0.261410906088228,0.023720291497811127,0.026842036695774587,3,0.9098842043959388,0.007146215794016974,0.008086704440231197,3
no_weighted_loss,test,global,U,physical,3,2.6319883073369663,0.12927611499023686,0.14628969558722846,3,3.9060566822687783,0.2609482455156743,0.29529073799434885,3,0.9138891450094486,0.013522401134168431,0.0153020373924084,3
no_weighted_loss,test,global,U,zscore,3,0.20993447438813748,0.010311411007125194,0.011668460004549658,3,0.3115575964873036,0.020813935445107807,0.023553185214971833,3,0.913889144386451,0.013522402159299462,0.015302038552453366,3
no_weighted_loss,test,global,V,physical,3,1.0232004093006253,0.11469611994018783,0.1297908780160472,3,1.9898620270192622,0.37284779231066595,0.42191699558434853,3,0.9344184408655339,0.021721082835565557,0.02457971912351971,3
no_weighted_loss,test,global,V,zscore,3,0.1200888274392734,0.013461412586551404,0.015233022353815417,3,0.23354193332294623,0.04375961469288001,0.049518665632234414,3,0.9344184384442119,0.021721084100900366,0.02457972055538084,3
no_weighted_loss,test,interior,Cp,physical,3,0.1016516231892941,0.00635332627511586,0.007189465484967822,3,0.18470442010244978,0.01733768548174921,0.019619438064825426,3,0.9117941112582607,0.00699165954186564,0.007911807576413552,3
no_weighted_loss,test,interior,Cp,zscore,3,0.14231637195528796,0.00889491272009413,0.010065541296594562,3,0.25859363766697546,0.024273457862214003,0.027468003364588097,3,0.9117941107666105,0.0069916590316204666,0.007911806999016783,3
no_weighted_loss,test,interior,U,physical,3,2.692326861123244,0.13264102278017773,0.15009744720713689,3,3.9574696461359657,0.264560880847714,0.2993788197179655,3,0.9094835621817287,0.013918096508856986,0.015749808861351713,3
no_weighted_loss,test,interior,U,zscore,3,0.21474724120150013,0.010579803767820216,0.01197217500451586,3,0.3156584332386652,0.021102087731935556,0.023879260223692342,3,0.9094835621803731,0.013918095915857697,0.015749808190309845,3
no_weighted_loss,test,interior,V,physical,3,1.043526915895442,0.11747727843068832,0.13293805511822016,3,2.0153066364427406,0.3780503572841183,0.42780425206863104,3,0.9340119110121062,0.021835982114843232,0.024709739897968208,3
no_weighted_loss,test,interior,V,zscore,3,0.12247446593052397,0.013787825693204643,0.015602393556002224,3,0.23652826255808276,0.044370220470014834,0.050209631115437574,3,0.9340119085635982,0.02183598345639334,0.024709741416075064,3
no_weighted_loss,train,airfoil,Cp,physical,3,0.08785189041776571,0.0017330699694029757,0.0019611532901841586,3,0.16801178736968,0.0033569935460726324,0.003798795809886027,3,0.9455757499130222,0.002440038400021315,0.002761163381087247,3
